type,variable,objetmetier,valeur,saisie,sessions,uri
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.453/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.906
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.453/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.907
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.454/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.908
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.454/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.909
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.455/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.910
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.455/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.911
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.456/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.912
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.456/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.913
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.457/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.914
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.457/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.915
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.458/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.916
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.458/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.917
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.459/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.918
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.459/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.919
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.460/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.920
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.460/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.921
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.461/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.922
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.461/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.923
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.462/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.924
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.462/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.925
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.463/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.926
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.463/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.927
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.464/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.928
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.464/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.929
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.465/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.930
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.465/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.931
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.466/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.932
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.466/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.933
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.467/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.934
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.467/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.935
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.468/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.936
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.468/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.937
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.469/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.938
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.469/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.939
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.470/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.940
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.470/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.941
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.471/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.942
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.471/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.943
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.472/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.944
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.472/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.945
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.473/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.946
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.473/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.947
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.474/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.948
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.474/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.949
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.475/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.950
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.475/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.951
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.476/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.952
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.476/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.953
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.477/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.954
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.477/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.955
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.478/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.956
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.478/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.957
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.479/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.958
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.479/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.959
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.480/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.960
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.480/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.961
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.481/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.962
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.481/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.963
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.482/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.964
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.482/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.965
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.483/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.966
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.483/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.967
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.484/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.968
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.484/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.969
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.485/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.970
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.485/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.971
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.486/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.972
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.486/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.973
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.487/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.974
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.487/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.975
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.488/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.976
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.488/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.977
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.489/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.978
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.489/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.979
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.490/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.980
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.490/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.981
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.491/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.982
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.491/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.983
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.492/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.984
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.492/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.985
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.493/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.986
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.493/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.987
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.494/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.988
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.494/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.989
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.495/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.990
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.495/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.991
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.496/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.992
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.496/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.993
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.497/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.994
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.497/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.995
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.498/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.996
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.498/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.997
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.499/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.998
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.499/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.999
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.500/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1000
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.500/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1001
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.501/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1002
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.501/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1003
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.502/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1004
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.502/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1005
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.503/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1006
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.503/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1007
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.504/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1008
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.504/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1009
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.505/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1010
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.505/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1011
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.506/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1012
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.506/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1013
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.507/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1014
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.507/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1015
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.508/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1016
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.508/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1017
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.509/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1018
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.509/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1019
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.510/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1020
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.510/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1021
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.511/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1022
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.511/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1023
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.512/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1024
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.512/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1025
